,ricf_oid,ba_ntr,ba_fdt,ba_fnd,ba_evl,ao_ad,ao_adn,fa_dine_this,fa_dinu_this,fp_ntt_end,fp_tt_end
1115,3111,非公募基金会,2009-01-05,"1,200.00",4A,"1,456,470.00",0.00,"170,170.00","1,286,300.00","30,659,582.44","83,759,582.44"
1116,3903,非公募基金会,2014年07月18日,206.0,未参评,501974.65,0.0,21000.0,480974.65,2060000.0,2060000.0
1117,2280,非公募基金会,2007-12-28,200.00,5A,"15,418,556.00",0.00,0.00,"15,418,556.00","14,409,369.18","14,410,790.21"
1118,2847,非公募基金会,1993-12-28,250.00,未参评,0.00,0.00,0.00,0.00,"1,306,869.73","1,356,870.11"
1119,1098,公募基金会,2005-07-07,400.00,4A,"573,805.96","627,989.54","1,201,795.50",0.00,"4,087,318.71","4,267,318.71"
1120,5243,非公募基金会,2016年10月28日,202.0,--,2020000.0,0.0,0.0,2020000.0,2004700.99,2021683.69
1121,4051,非公募基金会,2014年09月19日,500.0,未参评,4010925.39,0.0,2000000.0,2010925.39,13949080.88,13949110.88
1122,3675,非公募基金会,2014年02月21日,200.0,未参评,0.0,0.0,12000.0,700.0,11162175.92,11371775.92
1123,2282,非公募基金会,2014-01-02,200.00,未参评,"7,360,720.03",0.00,"1,940,000.00","5,420,720.03","6,474,101.48","6,478,020.98"
1124,1642,公募基金会,1994-05-25,483.00,5A,"22,774,227.56",0.00,"22,774,227.56",0.00,"48,940,703.09","48,959,912.18"
1125,4073,非公募基金会,2014年10月21日,200.0,未参评,0.0,0.0,0.0,500000.0,1135916.09,1136770.64
1126,2250,非公募基金会,2012-12-11,400.00,4A,"10,684,600.00",0.00,0.00,"10,684,600.00","4,027,029.07","4,027,029.07"
1127,91,公募基金会,1992年10月28日,700.0,--,2927000.0,0.0,1817000.0,1110000.0,14438847.01,14438847.01
1128,1046,公募基金会,2011-09-09,400.00,4A,"1,587,999.11",0.00,"1,555,498.80","32,500.31","7,535,241.99","7,658,241.99"
1129,3300,非公募基金会,2009-09-02,200.00,未参评,"200,000.00",0.00,0.00,"200,000.00","2,644,360.88","4,644,360.88"
1130,1084,非公募基金会,2010-05-27,200.00,3A,"548,400.00",0.00,0.00,"548,400.00","1,204,001.06","1,268,869.75"
1131,1256,非公募基金会,2013-01-05,"2,000.00",未参评,0.00,0.00,0.00,0.00,"38,049,666.28","38,051,954.75"
1132,4086,非公募基金会,2014-09-01,200.00,未参评,"730,116.50",0.00,0.00,"730,116.50","4,085,344.98","5,097,847.92"
1133,3358,公募基金会,2002-10-10,400.00,3A,0.00,0.00,0.00,0.00,"4,497,526.52","4,497,526.52"
1134,4510,非公募基金会,2015-06-04,200.00,未参评,0.00,"306,661.15",0.00,"306,661.15","1,737,080.27","1,737,080.27"
1135,201,非公募基金会,发起人,"5,000.00",3A,"35,000,000.00",0.00,0.00,"35,000,000.00","134,783,114.18","216,466,845.51"
1136,1343,公募基金会,2012-05-12,400.00,未参评,"1,804,122.00",0.00,0.00,"1,804,122.00","9,202,401.45","9,629,756.95"
1137,3457,公募基金会,2009-11-16,"5,000.00",5A,"58,716,534.86","4,494,623.00","60,629,857.86","2,581,300.00","74,134,570.92","74,307,770.92"
1138,264,公募基金会,1994-03-15,800.00,5A,"178,595,612.42","83,069,062.58",0.00,"261,664,675.00","555,176,723.23","557,379,228.89"
1139,2157,非公募基金会,2011-11-18,200.00,未参评,0.00,0.00,0.00,0.00,"2,688,998.95","2,688,998.95"
1140,270,公募基金会,1998-08-22,800.00,3A,"27,898,391.73","8,990,000.00","34,573,380.55","2,315,011.18","66,274,874.83","70,337,454.23"
1141,2041,公募基金会,2012-08-29,400.00,3A,"12,433,117.80","414,833.60","5,629,071.02","7,218,880.38","5,820,427.70","5,868,497.70"
1142,4809,非公募基金会,2015年11月25日,240.0,未参评,0.0,0.0,0.0,250000.0,4666871.38,4666871.38
1143,4499,非公募基金会,2015-05-20,"1,800.00",未参评,0.00,0.00,0.00,0.00,"17,281,325.91","17,281,411.11"
1144,1061,非公募基金会,1995-08-16,200.00,5A,"67,274,243.24",0.00,"67,274,243.24",0.00,"247,954,473.26","247,954,473.26"
1145,3162,非公募基金会,2012-04-01,300.00,3A,"300,000.00",0.00,0.00,"300,000.00","3,477,828.20","3,477,828.20"
1146,3322,非公募基金会,2012-12-25,206.00,未参评,"1,465,600.00",0.00,0.00,"1,465,600.00","4,606,007.85","4,606,007.85"
1147,3215,非公募基金会,2008-11-27,500.00,未参评,0.00,0.00,0.00,0.00,"2,363,623.45","2,363,623.45"
1148,120,非公募基金会,2009年01月07日,200.0,未参评,1756017.55,0.0,0.0,1756017.55,5375883.07,5375883.07
1149,98,公募基金会,1992年05月28日,4000.0,3A,506000.0,0.0,506000.0,0.0,74736533.68,74806038.28
1150,1045,公募基金会,2012-10-10,400.00,未参评,"7,872,676.00",0.00,0.00,"7,872,676.00","11,661,620.72","16,278,020.72"
1151,2101,公募基金会,2011-03-24,400.00,未参评,"3,000,000.00",0.00,"2,100,000.00","900,000.00","6,534,393.08","6,552,722.48"
1152,1868,公募基金会,2008-04-21,400.00,未参评,"2,452,600.00",0.00,0.00,"2,452,600.00","5,995,738.05","25,907,820.33"
1153,2768,非公募基金会,2013-01-14,200.00,3A,0.00,"1,280,000.00",0.00,"1,280,000.00","10,554,510.16","10,556,510.16"
1154,2500,非公募基金会,2011-07-10,500.00,未参评,"800,000.00",0.00,0.00,"800,000.00","5,749,844.04","5,749,844.04"
1155,4425,非公募基金会,2015-03-25,200.00,未参评,"1,921,995.00",0.00,0.00,"1,921,995.00","2,166,731.90","2,242,552.98"
1156,3752,非公募基金会,2014-04-08,200.00,未参评,0.00,0.00,0.00,0.00,"1,734,185.04","1,734,185.04"
1157,1623,非公募基金会,2009-08-28,200.00,4A,"76,000.00",0.00,0.00,"76,000.00","2,014,763.87","2,013,943.87"
1158,2988,公募基金会,2011-12-28,400.00,未参评,0.00,0.00,0.00,0.00,"6,151,111.47","6,151,111.47"
1159,4434,非公募基金会,2015-04-29,200.00,未参评,"96,400.00",0.00,0.00,"96,400.00","2,049,073.16","2,055,110.16"
1160,5109,非公募基金会,2016-05-23,500.00,--,"2,293,115.99",0.00,"2,000,000.00","293,115.99","7,237,957.05","7,237,957.05"
1161,5068,非公募基金会,2015-12-24,"2,000.00",未参评,"10,000.00",0.00,0.00,"10,000.00","20,062,707.29","20,063,402.29"
1162,953,非公募基金会,2008-05-15,500.00,5A,"10,364,715.68",0.00,"10,214,515.68","150,200.00","51,343,355.17","51,419,948.25"
1163,3713,非公募基金会,2014-02-11,200.00,未参评,"150,000.00",0.00,0.00,"150,000.00","2,005,369.52","2,013,437.52"
1164,4059,非公募基金会,2014年10月09日,200.0,未参评,1000000.0,0.0,0.0,1000000.0,2056142.57,2056143.87
1165,3270,公募基金会,1991-02-05,400.00,未参评,"7,473,625.04",0.00,"7,473,624.04",1.00,"21,622,042.55","21,839,654.55"
1166,3006,非公募基金会,2009-12-15,200.00,3A,"750,000.00",0.00,0.00,"750,000.00","2,172,863.47","2,174,863.47"
1167,5515,非公募基金会,2016-05-17,200.00,--,0.00,"48,000.00",0.00,"48,000.00","1,775,164.43","4,706,457.76"
1168,3328,非公募基金会,2013-07-05,200.00,--,"500,000.00",0.00,0.00,"500,000.00","889,317.93","889,317.93"
1169,4053,非公募基金会,2014年09月24日,400.0,未参评,1348391.39,0.0,555258.13,793133.26,4029534.02,4031593.62
1170,4138,非公募基金会,2014年12月16日,1000.0,未参评,0.0,0.0,0.0,11476796.0,24124582.73,24124582.73
1171,928,公募基金会,2001-07-02,119.00,--,"6,282,193.20","5,731,000.00",0.00,"12,013,193.20","25,492,887.80","25,507,719.59"
1172,2247,,2013年01月08日,250万元,未参评,"824,769.00",0.00,"824,769.00",0.00,"4,564,126.31","8,624,126.31"
1173,2247,非公募基金会,2013-01-08,250.00,,"824,769.00",0.00,"824,769.00",0.00,"4,564,126.31","8,624,126.31"
1174,27,非公募基金会,2011年10月08日,200.0,未参评,13811597.55,210000.0,14021597.55,0.0,28635604.83,28635604.83
1175,4115,非公募基金会,2014-11-26,800.00,未参评,"2,060,000.00",0.00,"1,060,000.00","1,000,000.00","14,222,004.28","14,222,004.28"
1176,4334,非公募基金会,2015年02月15日,200.0,未参评,0.0,3584918.45,3490000.0,94918.45,5885383.33,5885383.33
1177,5229,非公募基金会,2016年10月20日,200.0,--,2600000.0,0.0,0.0,2600000.0,2027532.89,2027532.89
1178,1775,非公募基金会,2008-07-29,200.00,3A,"18,742,900.01",0.00,0.00,"18,742,900.01","19,854,830.99","19,854,830.99"
1179,231,公募基金会,1984-09-20,800.00,3A,"2,117,959.81",0.00,"2,085,959.81","32,000.00","104,055,883.47","105,330,493.42"
1180,2210,非公募基金会,2011-12-06,200.00,5A,"20,433,302.07",0.00,"100,000.00","20,333,302.07","14,985,050.70","14,985,240.33"
1181,2094,非公募基金会,2011-12-19,200.00,未参评,0.00,0.00,0.00,0.00,"1,898,193.38","2,143,193.38"
1182,3122,公募基金会,2009-06-30,400.00,未参评,"408,900.00",0.00,0.00,"408,900.00","10,435,013.21","10,435,013.21"
1183,4600,非公募基金会,2015年07月30日,200.0,未参评,5000000.0,0.0,0.0,5000000.0,46154612.29,46355600.29
1184,2248,非公募基金会,2011-04-21,"1,000.00",4A,"4,889,251.96","2,935,319.65",0.00,"7,824,571.61","12,724,649.61","13,509,243.98"
1185,4074,非公募基金会,2014年10月21日,400.0,未参评,1200000.0,0.0,0.0,1200000.0,5099184.0,5099184.0
1186,2303,非公募基金会,2011-04-21,200.00,未参评,"460,585.12",0.00,0.00,"460,585.12","1,473,930.62","1,473,930.62"
1187,211,公募基金会,2003-10-10,"1,000.00",1A,"7,739,200.00","829,738.00","8,568,938.00",0.00,"10,653,171.80","12,785,377.87"
1188,302,非公募基金会,2012-06-04,500.00,未参评,"159,000.00",0.00,"159,000.00",0.00,"5,163,200.26","5,163,200.26"
1189,2936,非公募基金会,2011-06-10,"2,000.00",3A,"15,911,801.01",0.00,"15,911,801.01",0.00,"38,921,977.35","38,921,977.35"
1190,1109,非公募基金会,2010-01-28,200.00,3A,"100,000.00",0.00,0.00,"100,000.00","4,309,070.57","4,309,070.57"
1191,3116,非公募基金会,2013-02-27,"3,000.00",未参评,"24,189,944.02",0.00,0.00,"24,189,944.02","31,686,971.90","31,686,971.90"
1192,4891,非公募基金会,2015-12-15,200.00,未参评,"393,455.33","75,439.80","175,439.80","293,455.33","2,119,512.21","2,119,512.21"
1193,942,非公募基金会,1989-08-30,300.00,1A,"9,430,000.00",0.00,"5,930,000.00","3,500,000.00","17,351,288.25","17,372,499.59"
1194,5285,公募基金会,2016-10-17,"2,300.00",--,"23,000,000.00",0.00,"23,000,000.00",0.00,"23,029,741.43","23,029,741.43"
1195,2849,公募基金会,1990-06-30,410.00,未参评,"270,000.00",0.00,0.00,"270,000.00","23,579,041.57","23,742,241.57"
1196,2133,非公募基金会,2011-08-16,200.00,未参评,0.00,0.00,0.00,0.00,"2,163,795.61","2,163,795.61"
1197,5284,非公募基金会,2016年11月14日,200.0,--,2000000.0,0.0,0.0,2000000.0,2000000.0,2000000.0
1198,276,公募基金会,2006-10-08,"24,000.00",4A,"77,687,971.38","3,208,065.00","80,896,036.38",0.00,"228,085,373.92","228,450,224.88"
1199,2486,非公募基金会,2011-10-16,520.00,未参评,0.00,0.00,0.00,0.00,"3,750,943.24","3,750,943.24"
1200,2846,公募基金会,1989-02-21,420.00,未参评,"98,677,780.80",0.00,"81,308,814.80","17,368,966.00","94,285,195.60","94,785,508.98"
1201,403,公募基金会,2004-06-28,410.00,未参评,"1,730,000.00",0.00,0.00,"1,730,000.00","4,958,528.10","4,958,528.10"
1202,2054,公募基金会,2012-11-28,400.00,4A,"6,301,212.57","209,310.00","5,175,894.34","1,334,628.23","7,447,526.47","7,449,126.47"
1203,4593,非公募基金会,2015-07-06,200.00,未参评,"631,600.00",0.00,0.00,"631,600.00","2,060,098.73","2,060,098.73"
1204,6046,公募基金会,2016-10-10,400.00,--,"4,080,000.00",0.00,0.00,"4,080,000.00","4,079,950.00","4,079,950.00"
1205,2879,公募基金会,2001-04-26,400.00,未参评,"2,035,000.00",0.00,0.00,"2,035,000.00","7,296,769.60","7,303,769.60"
1206,2873,公募基金会,2006-10-15,400.00,未参评,"1,157,300.00",0.00,0.00,"1,157,300.00","7,732,047.26","7,732,047.26"
1207,3273,公募基金会,2004-08-03,405.00,未参评,"1,017,391.67",0.00,"1,017,391.67",0.00,"13,060,057.48","13,060,057.48"
1208,4580,非公募基金会,2015-07-09,500.00,未参评,"1,445,367.00",0.00,"431,267.00","1,014,100.00","6,155,639.56","6,159,660.27"
1209,3335,非公募基金会,2013-01-11,200.00,未参评,"947,760.00",0.00,"600,000.00","347,760.00","3,813,190.41","3,813,190.41"
1210,198,公募基金会,1994-07-05,800.00,3A,"5,730,868.00",0.00,0.00,"5,730,868.00","8,310,968.18","8,384,433.80"
1211,2213,非公募基金会,2013-05-08,200.00,未参评,0.00,0.00,0.00,0.00,"563,301.45","563,301.45"
1212,4519,公募基金会,2015-06-12,400.00,未参评,"5,707,132.00",0.00,"655,032.00","5,052,100.00","9,242,609.13","9,242,609.13"
1213,2271,非公募基金会,2009-07-01,"1,000.00",未参评,"10,000,000.00","35,976.00","10,035,976.00",0.00,"1,412,524.02","1,412,524.02"
1214,2128,公募基金会,1988-07-15,400.00,未参评,"15,848,986.03",0.00,"14,798,811.03","1,050,175.00","43,186,057.71","43,186,057.71"
1215,1111,非公募基金会,2008-01-28,"10,000.00",3A,"1,200,000.00","6,000,000.00",0.00,"7,200,000.00","6,054,317.55","6,141,274.15"
1216,2309,非公募基金会,2007-09-06,200.00,未参评,"180,000.00",0.00,0.00,"180,000.00","2,106,362.78","2,106,362.78"
1217,2044,非公募基金会,2013-10-14,200.00,未参评,"500,200.00",0.00,0.00,"500,200.00","2,026,866.45","2,026,866.45"
1218,203,公募基金会,1987-03-20,800.00,3A,"2,000,000.00",0.00,0.00,"2,000,000.00","25,964,998.23","26,525,094.20"
1219,5274,非公募基金会,2016-07-25,200.00,--,"8,980.00",0.00,0.00,"8,980.00","1,841,081.74","1,841,081.74"
1220,5005,非公募基金会,2016年06月03日,200.0,--,4575816.55,0.0,2545716.55,2030100.0,4350164.39,4350164.39
1221,2111,非公募基金会,2012-09-10,200.00,未参评,"20,005,465.00",0.00,"20,005,000.00",465.00,"2,134,629.18","2,434,983.77"
1222,2856,公募基金会,2003-06-30,400.00,未参评,"724,357.12",0.00,"724,357.12",0.00,"10,381,750.49","10,381,977.44"
1223,5277,非公募基金会,2016年11月08日,1050.0,--,10500000.0,0.0,0.0,10500000.0,10444917.88,10444917.88
1224,5744,非公募基金会,2016-03-03,200.00,--,0.00,0.00,0.00,0.00,"1,999,704.00","1,999,704.00"
1225,4130,非公募基金会,2014-12-04,200.00,未参评,"187,570.46",0.00,"83,400.00","104,170.46","2,005,529.61","2,005,529.61"
1226,1330,非公募基金会,2010-01-25,210.00,3A,0.00,"700,000.00",0.00,"700,000.00","7,567,688.53","17,016,688.53"
1227,240,公募基金会,1995-03-01,"1,783.00",2A,"9,878,313.22","50,000.00","3,490.49","9,924,822.73","33,306,225.44","33,417,408.67"
1228,3310,公募基金会,2002-07-16,437.00,4A,0.00,0.00,0.00,0.00,"7,124,930.93","7,124,930.93"
1229,2121,非公募基金会,2010-01-25,200.00,未参评,0.00,0.00,0.00,0.00,"2,072,278.15","2,072,555.15"
1230,190,非公募基金会,2013-06-25,"10,000.00",未参评,0.00,0.00,0.00,0.00,"121,957,496.30","122,036,237.50"
1231,153,非公募基金会,2013年01月04日,500.0,未参评,55000.0,0.0,55000.0,0.0,13420567.74,13437011.14
1232,3433,公募基金会,2007-12-10,420.00,3A,"2,289,284.45",0.00,0.00,"2,289,284.45","4,940,910.29","4,940,910.29"
1233,3727,非公募基金会,2014年03月27日,3000.0,未参评,2550000.0,0.0,0.0,2550000.0,30030865.86,30031285.86
1234,3321,非公募基金会,2011-12-11,205.00,4A,"12,050,000.00",0.00,0.00,"12,050,000.00","6,931,733.91","6,931,735.91"
1235,3453,公募基金会,2009-12-07,400.00,5A,"16,067,942.97",0.00,"14,103,000.00","1,964,942.97","21,061,359.55","21,061,359.55"
1236,38,非公募基金会,2012年08月20日,200.0,未参评,29310000.0,0.0,0.0,29310000.0,2060130.13,2061197.53
1237,5196,非公募基金会,2016年09月12日,330.0,--,3300000.0,0.0,0.0,3300000.0,3296683.96,3304373.92
1238,2104,非公募基金会,2013-07-19,200.00,--,"154,000.00",0.00,0.00,"154,000.00","1,912,710.96","2,015,312.96"
1239,186,公募基金会,1986-06-14,800.00,1A,"10,500,000.00",0.00,"10,500,000.00",0.00,"8,083,677.51","28,707,023.70"
1240,462,非公募基金会,2007-10-15,200.00,未参评,"450,000.00",0.00,"450,000.00",0.00,"1,828,922.98","1,828,922.98"
1241,3673,非公募基金会,2014年02月18日,200.0,未参评,10123685.05,0.0,10084320.16,39364.89,16711911.17,16711911.17
1242,352,公募基金会,2009-12-09,400.00,3A,"1,365,804.00",0.00,"1,365,804.00",0.00,"8,192,640.50","8,192,640.50"
1243,962,公募基金会,2003-01-01,210.00,未参评,0.00,"528,840.00",0.00,"528,840.00","4,085,960.90","4,085,960.90"
1244,1339,公募基金会,2010-12-09,400.00,4A,"11,100,000.00",0.00,"10,080,000.00","1,020,000.00","8,880,035.95","14,705,305.52"
1245,339,公募基金会,2011-05-26,600.00,5A,"596,905.30","2,627,040.00","1,901,145.30","1,322,800.00","9,386,584.53","9,386,584.53"
1246,1803,公募基金会,1989-12-01,400.00,未参评,0.00,0.00,0.00,0.00,"10,749,970.85","10,749,970.85"
1247,2188,非公募基金会,2012-08-02,200.00,未参评,"153,500.00",0.00,0.00,"153,500.00","2,067,699.93","2,067,699.93"
1248,4164,非公募基金会,2014-12-12,200.00,未参评,"320,000.00",0.00,"320,000.00",0.00,"2,000,095.47","2,000,095.47"
1249,2707,公募基金会,2006-06-01,650.00,--,"519,283.01",0.00,"519,283.01",0.00,"4,529,050.04","4,529,050.04"
1250,4121,非公募基金会,2014年12月05日,200.0,未参评,0.0,0.0,0.0,315203.82,1843936.11,1843936.11
1251,3515,非公募基金会,2013-07-22,200.00,未参评,"3,189,595.00",0.00,"1,128,700.00","2,060,895.00","25,322,175.89","25,480,631.89"
1252,1110,非公募基金会,2008-02-25,200.00,3A,"1,038,062.00",0.00,0.00,"1,038,062.00","6,200,708.22","6,200,708.22"
1253,4429,非公募基金会,2015年04月28日,500.0,未参评,2120825.18,0.0,0.0,2120825.18,7397044.79,7421369.51
1254,4683,非公募基金会,2015-08-24,700.00,未参评,"5,000,000.00",0.00,0.00,"5,000,000.00","3,144,760.41","3,146,147.04"
1255,2253,公募基金会,1990-05-05,490.00,未参评,0.00,0.00,0.00,0.00,"6,530,448.71","6,530,448.71"
1256,1181,非公募基金会,2013-04-11,340.00,未参评,"161,200.00",0.00,0.00,"161,200.00","6,048,034.40","6,048,034.40"
1257,2117,非公募基金会,2006-11-06,300.00,未参评,0.00,0.00,0.00,0.00,"2,654,865.81","4,454,865.81"
1258,39,非公募基金会,2013年01月29日,2000.0,未参评,0.0,0.0,0.0,0.0,41307986.4,43207986.4
1259,414,公募基金会,2013-04-25,400.00,未参评,0.00,0.00,0.00,0.00,"12,227,476.66","12,477,656.66"
1260,358,公募基金会,2007-11-27,400.00,未参评,0.00,0.00,0.00,0.00,"4,300,974.94","4,302,974.94"
1261,2974,公募基金会,2012-03-05,400.00,未参评,"86,000.00",0.00,"86,000.00",0.00,"5,396,579.02","5,396,579.02"
1262,70,非公募基金会,2006年03月29日,200.0,4A,3596968.79,1354621.8,0.0,4951590.59,24846385.36,24846385.36
1263,1717,非公募基金会,2009-06-15,"5,000.00",4A,"55,150,000.00",0.00,"6,320,000.00","48,830,000.00","62,597,993.61","62,657,835.92"
1264,5272,非公募基金会,2016-07-25,200.00,--,0.00,0.00,0.00,0.00,"1,997,000.00","1,997,000.00"
1265,4973,非公募基金会,2016年05月12日,1000.0,--,10800000.0,0.0,0.0,10800000.0,10022157.3,10027428.21
1266,3591,非公募基金会,2013-09-04,200.00,未参评,0.00,0.00,0.00,0.00,"3,759,193.28","3,760,658.28"
1267,4756,非公募基金会,2015-10-13,200.00,未参评,"2,200,000.00",0.00,0.00,"2,200,000.00","4,240,429.58","4,240,429.58"
1268,4892,非公募基金会,2015-12-15,200.00,--,"6,733,832.54","22,000.00",0.00,"6,755,832.54","7,129,770.87","7,133,970.87"
1269,3181,非公募基金会,2013-11-11,400.00,未参评,"70,000.00",0.00,0.00,"70,000.00","4,102,094.24","4,155,417.04"
1270,434,非公募基金会,2008-03-17,200.00,未参评,0.00,0.00,0.00,0.00,"2,234,810.70","2,234,810.70"
1271,1800,公募基金会,2005-09-19,"2,000.00",4A,"16,901,105.20",0.00,"2,250,000.00","14,651,105.20","63,269,976.69","63,406,046.69"
1272,5624,非公募基金会,2016-05-11,200.00,--,0.00,0.00,0.00,0.00,"1,970,499.06","1,970,599.06"
1273,827,非公募基金会,1991-12-31,210.00,5A,"5,778,825.13",0.00,0.00,"5,778,825.13","60,492,929.98","65,285,977.92"
1274,2478,非公募基金会,2012-12-11,200.00,未参评,"6,640,241.14",0.00,"3,027,600.00","3,612,641.14","3,480,258.25","4,060,258.64"
1275,104,非公募基金会,2011年02月26日,300.0,未参评,20391284.52,0.0,15079697.3,5311587.22,24064169.41,24079147.92
1276,3101,非公募基金会,2011-08-18,400.00,5A,"34,513,225.28",0.00,0.00,"34,513,225.28","75,415,592.10","75,463,822.10"
1277,5487,非公募基金会,2016-06-12,200.00,--,0.00,"4,400,000.00",0.00,"4,400,000.00","4,546,654.28","4,546,654.28"
1278,1184,公募基金会,1988-11-30,550.00,4A,"850,000.00",0.00,0.00,"850,000.00","14,306,163.29","16,029,463.29"
1279,2077,非公募基金会,2006-05-24,200.00,未参评,0.00,0.00,0.00,0.00,"2,041,533.36","10,043,822.02"
1280,199,公募基金会,1992-11-23,800.00,未参评,"62,989.73",0.00,0.00,"62,989.73","32,208,942.70","32,414,829.24"
